站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
BSG,9,17,26.7N,120.3E,169,2,0.7,7.6,169,2,0.7,7.6,142,1.6,0.7,7.2,94,2.6,0.6,6.6
BSG,9,18,26.7N,120.3E,168,2.3,0.7,7.8,168,2.3,0.7,7.8,169,2,0.7,7.6,142,1.6,0.7,7.2
BSG,9,19,26.7N,120.3E,214,1.3,0.6,7.4,214,1.3,0.6,7.4,168,2.3,0.7,7.8,169,2,0.7,7.6
BSG,9,20,26.7N,120.3E,120,3.5,0.7,7.5,120,3.5,0.7,7.5,214,1.3,0.6,7.4,168,2.3,0.7,7.8
BSG,9,21,26.7N,120.3E,191,2.9,0.7,7.9,191,2.9,0.7,7.9,120,3.5,0.7,7.5,214,1.3,0.6,7.4
BSG,9,22,26.7N,120.3E,195,2.7,0.6,7.8,195,2.7,0.6,7.8,191,2.9,0.7,7.9,120,3.5,0.7,7.5
BSG,9,23,26.7N,120.3E,219,4.4,0.7,8,219,4.4,0.7,8,195,2.7,0.6,7.8,191,2.9,0.7,7.9
BSG,10,0,26.7N,120.3E,272,2.7,0.8,8.2,272,2.7,0.8,8.2,219,4.4,0.7,8,195,2.7,0.6,7.8
BSG,10,1,26.7N,120.3E,225,2.2,0.8,8.5,225,2.2,0.8,8.5,272,2.7,0.8,8.2,219,4.4,0.7,8
BSG,10,2,26.7N,120.3E,184,2,1,8.9,184,2,1,8.9,225,2.2,0.8,8.5,272,2.7,0.8,8.2
BSG,10,3,26.7N,120.3E,136,3.6,0.8,8.5,136,3.6,0.8,8.5,184,2,1,8.9,225,2.2,0.8,8.5
BSG,10,4,26.7N,120.3E,150,4,1,8.9,150,4,1,8.9,136,3.6,0.8,8.5,184,2,1,8.9
BSG,10,5,26.7N,120.3E,208,3,1,9,208,3,1,9,150,4,1,8.9,136,3.6,0.8,8.5
BSG,10,6,26.7N,120.3E,212,4.8,1,9.1,212,4.8,1,9.1,208,3,1,9,150,4,1,8.9
BSG,10,7,26.7N,120.3E,207,5,0.9,8.4,207,5,0.9,8.4,212,4.8,1,9.1,208,3,1,9
BSG,10,8,26.7N,120.3E,219,5.6,1,8.2,219,5.6,1,8.2,207,5,0.9,8.4,212,4.8,1,9.1
BSG,10,9,26.7N,120.3E,224,6.4,1,6.8,224,6.4,1,6.8,219,5.6,1,8.2,207,5,0.9,8.4
BSG,10,10,26.7N,120.3E,223,6.7,1,7.6,223,6.7,1,7.6,224,6.4,1,6.8,219,5.6,1,8.2
BSG,10,11,26.7N,120.3E,225,5.6,1.1,8.6,225,5.6,1.1,8.6,223,6.7,1,7.6,224,6.4,1,6.8
BSG,10,12,26.7N,120.3E,224,5.2,1.2,8.6,224,5.2,1.2,8.6,225,5.6,1.1,8.6,223,6.7,1,7.6
BSG,10,13,26.7N,120.3E,213,6.6,1.3,8.8,213,6.6,1.3,8.8,224,5.2,1.2,8.6,225,5.6,1.1,8.6
BSG,10,14,26.7N,120.3E,213,6.9,1.2,8.5,213,6.9,1.2,8.5,213,6.6,1.3,8.8,224,5.2,1.2,8.6
BSG,10,15,26.7N,120.3E,199,7.3,1.1,7.3,199,7.3,1.1,7.3,213,6.9,1.2,8.5,213,6.6,1.3,8.8
BSG,10,16,26.7N,120.3E,197,8.1,1.2,8.3,197,8.1,1.2,8.3,199,7.3,1.1,7.3,213,6.9,1.2,8.5
BSG,10,17,26.7N,120.3E,203,8,1.1,8.4,203,8,1.1,8.4,197,8.1,1.2,8.3,199,7.3,1.1,7.3
BSG,10,18,26.7N,120.3E,195,8.3,1,8.2,195,8.3,1,8.2,203,8,1.1,8.4,197,8.1,1.2,8.3
BSG,10,19,26.7N,120.3E,196,7.3,0.9,7,196,7.3,0.9,7,195,8.3,1,8.2,203,8,1.1,8.4
BSG,10,20,26.7N,120.3E,174,7.4,0.9,7,174,7.4,0.9,7,196,7.3,0.9,7,195,8.3,1,8.2
BSG,10,21,26.7N,120.3E,161,8.3,0.8,5.8,161,8.3,0.8,5.8,174,7.4,0.9,7,196,7.3,0.9,7
BSG,10,22,26.7N,120.3E,163,8.1,0.7,6,163,8.1,0.7,6,161,8.3,0.8,5.8,174,7.4,0.9,7
BSG,10,23,26.7N,120.3E,180,7.4,0.7,6.2,180,7.4,0.7,6.2,163,8.1,0.7,6,161,8.3,0.8,5.8
BSG,11,0,26.7N,120.3E,198,6.3,0.7,5.9,198,6.3,0.7,5.9,180,7.4,0.7,6.2,163,8.1,0.7,6
BSG,11,1,26.7N,120.3E,189,3.9,0.7,7.4,189,3.9,0.7,7.4,198,6.3,0.7,5.9,180,7.4,0.7,6.2
BSG,11,2,26.7N,120.3E,210,2.6,0.7,6.8,210,2.6,0.7,6.8,189,3.9,0.7,7.4,198,6.3,0.7,5.9
BSG,11,3,26.7N,120.3E,184,4,0.8,7.4,184,4,0.8,7.4,210,2.6,0.7,6.8,189,3.9,0.7,7.4
BSG,11,4,26.7N,120.3E,209,4,0.8,7.2,209,4,0.8,7.2,184,4,0.8,7.4,210,2.6,0.7,6.8
BSG,11,5,26.7N,120.3E,199,4.6,0.9,7.3,199,4.6,0.9,7.3,209,4,0.8,7.2,184,4,0.8,7.4
BSG,11,6,26.7N,120.3E,213,2.4,0.9,7.6,213,2.4,0.9,7.6,199,4.6,0.9,7.3,209,4,0.8,7.2
BSG,11,7,26.7N,120.3E,202,2.2,1,7.3,202,2.2,1,7.3,213,2.4,0.9,7.6,199,4.6,0.9,7.3
BSG,11,8,26.7N,120.3E,289,2.7,0.9,7.4,289,2.7,0.9,7.4,202,2.2,1,7.3,213,2.4,0.9,7.6
BSG,11,9,26.7N,120.3E,356,2.6,0.8,7.1,356,2.6,0.8,7.1,289,2.7,0.9,7.4,202,2.2,1,7.3
BSG,11,10,26.7N,120.3E,35,3.4,0.9,7.1,35,3.4,0.9,7.1,356,2.6,0.8,7.1,289,2.7,0.9,7.4
BSG,11,11,26.7N,120.3E,65,2.9,0.9,7.7,65,2.9,0.9,7.7,35,3.4,0.9,7.1,356,2.6,0.8,7.1
BSG,11,12,26.7N,120.3E,110,0.6,1,7.5,110,0.6,1,7.5,65,2.9,0.9,7.7,35,3.4,0.9,7.1
BSG,11,13,26.7N,120.3E,153,1.3,1,7.5,153,1.3,1,7.5,110,0.6,1,7.5,65,2.9,0.9,7.7
BSG,11,14,26.7N,120.3E,120,1.1,1,7.2,120,1.1,1,7.2,153,1.3,1,7.5,110,0.6,1,7.5
BSG,11,15,26.7N,120.3E,155,2.5,1,7.5,155,2.5,1,7.5,120,1.1,1,7.2,153,1.3,1,7.5
BSG,11,16,26.7N,120.3E,234,9,1,7.4,234,9,1,7.4,155,2.5,1,7.5,120,1.1,1,7.2
BSG,11,17,26.7N,120.3E,209,7.4,0.9,7.7,209,7.4,0.9,7.7,234,9,1,7.4,155,2.5,1,7.5
BSG,11,18,26.7N,120.3E,221,6.9,0.9,6.6,221,6.9,0.9,6.6,209,7.4,0.9,7.7,234,9,1,7.4
BSG,11,19,26.7N,120.3E,228,4.9,0.9,7.8,228,4.9,0.9,7.8,221,6.9,0.9,6.6,209,7.4,0.9,7.7
BSG,11,20,26.7N,120.3E,227,5.7,0.9,7.8,227,5.7,0.9,7.8,228,4.9,0.9,7.8,221,6.9,0.9,6.6
BSG,11,21,26.7N,120.3E,220,6.1,0.9,5.7,220,6.1,0.9,5.7,227,5.7,0.9,7.8,228,4.9,0.9,7.8
BSG,11,22,26.7N,120.3E,221,5.7,0.9,5.8,221,5.7,0.9,5.8,220,6.1,0.9,5.7,227,5.7,0.9,7.8
BSG,11,23,26.7N,120.3E,217,5.2,1,6.5,217,5.2,1,6.5,221,5.7,0.9,5.8,220,6.1,0.9,5.7
BSG,12,0,26.7N,120.3E,203,5.5,1,6.1,203,5.5,1,6.1,217,5.2,1,6.5,221,5.7,0.9,5.8
BSG,12,1,26.7N,120.3E,215,6,0.9,6.3,215,6,0.9,6.3,203,5.5,1,6.1,217,5.2,1,6.5
BSG,12,2,26.7N,120.3E,215,5.3,1,5.7,215,5.3,1,5.7,215,6,0.9,6.3,203,5.5,1,6.1
BSG,12,3,26.7N,120.3E,210,6.7,0.9,6.2,210,6.7,0.9,6.2,215,5.3,1,5.7,215,6,0.9,6.3
BSG,12,4,26.7N,120.3E,210,5.3,0.8,6.3,210,5.3,0.8,6.3,210,6.7,0.9,6.2,215,5.3,1,5.7
BSG,12,5,26.7N,120.3E,214,6.9,0.8,5.8,214,6.9,0.8,5.8,210,5.3,0.8,6.3,210,6.7,0.9,6.2
BSG,12,6,26.7N,120.3E,225,4.8,0.8,6.6,225,4.8,0.8,6.6,214,6.9,0.8,5.8,210,5.3,0.8,6.3
BSG,12,7,26.7N,120.3E,214,6.1,0.7,6.2,214,6.1,0.7,6.2,225,4.8,0.8,6.6,214,6.9,0.8,5.8
BSG,12,8,26.7N,120.3E,215,5.2,0.8,6.9,215,5.2,0.8,6.9,214,6.1,0.7,6.2,225,4.8,0.8,6.6
BSG,12,9,26.7N,120.3E,217,4.5,0.7,6.3,217,4.5,0.7,6.3,215,5.2,0.8,6.9,214,6.1,0.7,6.2
BSG,12,10,26.7N,120.3E,209,2.2,0.7,6.2,209,2.2,0.7,6.2,217,4.5,0.7,6.3,215,5.2,0.8,6.9
BSG,12,11,26.7N,120.3E,203,3.5,0.7,6.2,203,3.5,0.7,6.2,209,2.2,0.7,6.2,217,4.5,0.7,6.3
BSG,12,12,26.7N,120.3E,212,3.8,0.7,6.3,212,3.8,0.7,6.3,203,3.5,0.7,6.2,209,2.2,0.7,6.2
BSG,12,13,26.7N,120.3E,211,4.5,0.7,6,211,4.5,0.7,6,212,3.8,0.7,6.3,203,3.5,0.7,6.2
BSG,12,14,26.7N,120.3E,182,4.2,0.6,6,182,4.2,0.6,6,211,4.5,0.7,6,212,3.8,0.7,6.3
BSG,12,15,26.7N,120.3E,164,4.1,0.7,6.2,164,4.1,0.7,6.2,182,4.2,0.6,6,211,4.5,0.7,6
BSG,12,16,26.7N,120.3E,157,4.3,0.6,6.4,157,4.3,0.6,6.4,164,4.1,0.7,6.2,182,4.2,0.6,6
BSG,12,17,26.7N,120.3E,151,4.7,0.6,6.5,151,4.7,0.6,6.5,157,4.3,0.6,6.4,164,4.1,0.7,6.2
BSG,12,18,26.7N,120.3E,158,4.7,0.6,6.4,158,4.7,0.6,6.4,151,4.7,0.6,6.5,157,4.3,0.6,6.4
BSG,12,19,26.7N,120.3E,160,4.8,0.6,6.8,160,4.8,0.6,6.8,158,4.7,0.6,6.4,151,4.7,0.6,6.5
BSG,12,20,26.7N,120.3E,171,3.7,0.6,6.3,171,3.7,0.6,6.3,160,4.8,0.6,6.8,158,4.7,0.6,6.4
BSG,12,21,26.7N,120.3E,195,5.2,0.5,6.1,195,5.2,0.5,6.1,171,3.7,0.6,6.3,160,4.8,0.6,6.8
BSG,12,22,26.7N,120.3E,197,6,0.6,5.6,197,6,0.6,5.6,195,5.2,0.5,6.1,171,3.7,0.6,6.3
BSG,12,23,26.7N,120.3E,215,5.3,0.5,5.6,215,5.3,0.5,5.6,197,6,0.6,5.6,195,5.2,0.5,6.1
BSG,13,0,26.7N,120.3E,212,6.9,0.6,5.5,212,6.9,0.6,5.5,215,5.3,0.5,5.6,197,6,0.6,5.6
BSG,13,1,26.7N,120.3E,221,6,0.6,5.7,221,6,0.6,5.7,212,6.9,0.6,5.5,215,5.3,0.5,5.6
BSG,13,2,26.7N,120.3E,218,6.7,0.6,5.6,218,6.7,0.6,5.6,221,6,0.6,5.7,212,6.9,0.6,5.5
BSG,13,3,26.7N,120.3E,215,6.7,0.5,5.1,215,6.7,0.5,5.1,218,6.7,0.6,5.6,221,6,0.6,5.7
BSG,13,4,26.7N,120.3E,225,5.8,0.6,5.7,225,5.8,0.6,5.7,215,6.7,0.5,5.1,218,6.7,0.6,5.6
BSG,13,5,26.7N,120.3E,216,7.8,0.6,5.9,216,7.8,0.6,5.9,225,5.8,0.6,5.7,215,6.7,0.5,5.1
BSG,13,6,26.7N,120.3E,215,7,0.5,6.1,215,7,0.5,6.1,216,7.8,0.6,5.9,225,5.8,0.6,5.7
BSG,13,7,26.7N,120.3E,224,5.4,0.6,6.5,224,5.4,0.6,6.5,215,7,0.5,6.1,216,7.8,0.6,5.9
BSG,13,8,26.7N,120.3E,215,4.8,0.5,6.4,215,4.8,0.5,6.4,224,5.4,0.6,6.5,215,7,0.5,6.1
BSG,13,9,26.7N,120.3E,209,5.8,0.4,6.3,209,5.8,0.4,6.3,215,4.8,0.5,6.4,224,5.4,0.6,6.5
BSG,13,10,26.7N,120.3E,213,5.2,0.4,5.7,213,5.2,0.4,5.7,209,5.8,0.4,6.3,215,4.8,0.5,6.4
BSG,13,11,26.7N,120.3E,221,5,0.4,5.8,221,5,0.4,5.8,213,5.2,0.4,5.7,209,5.8,0.4,6.3
BSG,13,12,26.7N,120.3E,218,5.7,0.4,6,218,5.7,0.4,6,221,5,0.4,5.8,213,5.2,0.4,5.7
BSG,13,13,26.7N,120.3E,226,5.6,0.4,6,226,5.6,0.4,6,218,5.7,0.4,6,221,5,0.4,5.8
BSG,13,14,26.7N,120.3E,224,5.5,0.4,6,224,5.5,0.4,6,226,5.6,0.4,6,218,5.7,0.4,6
BSG,13,15,26.7N,120.3E,222,5.3,0.5,6,222,5.3,0.5,6,224,5.5,0.4,6,226,5.6,0.4,6
BSG,13,16,26.7N,120.3E,219,5.4,0.5,5.2,219,5.4,0.5,5.2,222,5.3,0.5,6,224,5.5,0.4,6
BSG,13,17,26.7N,120.3E,193,5.2,0.5,5.4,193,5.2,0.5,5.4,219,5.4,0.5,5.2,222,5.3,0.5,6
BSG,13,18,26.7N,120.3E,167,4.9,0.5,5.4,167,4.9,0.5,5.4,193,5.2,0.5,5.4,219,5.4,0.5,5.2
BSG,13,19,26.7N,120.3E,171,4.8,0.5,4.9,171,4.8,0.5,4.9,167,4.9,0.5,5.4,193,5.2,0.5,5.4
BSG,13,20,26.7N,120.3E,183,6.3,0.4,5,183,6.3,0.4,5,171,4.8,0.5,4.9,167,4.9,0.5,5.4
BSG,13,21,26.7N,120.3E,202,5.8,0.4,4.9,202,5.8,0.4,4.9,183,6.3,0.4,5,171,4.8,0.5,4.9
BSG,13,22,26.7N,120.3E,176,5.5,0.5,5.6,176,5.5,0.5,5.6,202,5.8,0.4,4.9,183,6.3,0.4,5
BSG,13,23,26.7N,120.3E,201,5.7,0.5,5.4,201,5.7,0.5,5.4,176,5.5,0.5,5.6,202,5.8,0.4,4.9
BSG,14,0,26.7N,120.3E,200,4.6,0.4,4.7,200,4.6,0.4,4.7,201,5.7,0.5,5.4,176,5.5,0.5,5.6
BSG,14,1,26.7N,120.3E,216,4.3,0.5,4.3,216,4.3,0.5,4.3,200,4.6,0.4,4.7,201,5.7,0.5,5.4
BSG,14,2,26.7N,120.3E,211,3.4,0.5,4.4,211,3.4,0.5,4.4,216,4.3,0.5,4.3,200,4.6,0.4,4.7
BSG,14,3,26.7N,120.3E,224,2.7,0.4,4.6,224,2.7,0.4,4.6,211,3.4,0.5,4.4,216,4.3,0.5,4.3
BSG,14,4,26.7N,120.3E,225,3.2,0.4,4.7,225,3.2,0.4,4.7,224,2.7,0.4,4.6,211,3.4,0.5,4.4
BSG,14,5,26.7N,120.3E,286,2.3,0.4,5.1,286,2.3,0.4,5.1,225,3.2,0.4,4.7,224,2.7,0.4,4.6
BSG,14,6,26.7N,120.3E,302,2.1,0.4,5.1,302,2.1,0.4,5.1,286,2.3,0.4,5.1,225,3.2,0.4,4.7
BSG,14,7,26.7N,120.3E,263,1.9,0.4,5,263,1.9,0.4,5,302,2.1,0.4,5.1,286,2.3,0.4,5.1
BSG,14,8,26.7N,120.3E,289,1.2,0.4,5.8,289,1.2,0.4,5.8,263,1.9,0.4,5,302,2.1,0.4,5.1
BSG,14,9,26.7N,120.3E,324,1.9,0.4,5.4,324,1.9,0.4,5.4,289,1.2,0.4,5.8,263,1.9,0.4,5
BSG,14,10,26.7N,120.3E,350,2.1,0.4,5,350,2.1,0.4,5,324,1.9,0.4,5.4,289,1.2,0.4,5.8
BSG,14,11,26.7N,120.3E,356,1.7,0.4,5.3,356,1.7,0.4,5.3,350,2.1,0.4,5,324,1.9,0.4,5.4
BSG,14,12,26.7N,120.3E,343,2,0.4,5.2,343,2,0.4,5.2,356,1.7,0.4,5.3,350,2.1,0.4,5
BSG,14,13,26.7N,120.3E,129,2.4,0.4,5.1,129,2.4,0.4,5.1,343,2,0.4,5.2,356,1.7,0.4,5.3
BSG,14,14,26.7N,120.3E,128,3.9,0.4,5.3,128,3.9,0.4,5.3,129,2.4,0.4,5.1,343,2,0.4,5.2
BSG,14,15,26.7N,120.3E,146,4.9,0.4,4.7,146,4.9,0.4,4.7,128,3.9,0.4,5.3,129,2.4,0.4,5.1
BSG,14,16,26.7N,120.3E,149,4.7,0.4,5.2,149,4.7,0.4,5.2,146,4.9,0.4,4.7,128,3.9,0.4,5.3
BSG,14,17,26.7N,120.3E,149,4.8,0.4,5.3,149,4.8,0.4,5.3,149,4.7,0.4,5.2,146,4.9,0.4,4.7
BSG,14,18,26.7N,120.3E,162,5,0.4,5.2,162,5,0.4,5.2,149,4.8,0.4,5.3,149,4.7,0.4,5.2
BSG,14,19,26.7N,120.3E,150,4.6,0.4,6.1,150,4.6,0.4,6.1,162,5,0.4,5.2,149,4.8,0.4,5.3
BSG,14,20,26.7N,120.3E,146,3.9,0.4,6,146,3.9,0.4,6,150,4.6,0.4,6.1,162,5,0.4,5.2
BSG,14,21,26.7N,120.3E,153,3.2,0.3,6,153,3.2,0.3,6,146,3.9,0.4,6,150,4.6,0.4,6.1
BSG,14,22,26.7N,120.3E,148,4.8,0.3,7.3,148,4.8,0.3,7.3,153,3.2,0.3,6,146,3.9,0.4,6
BSG,14,23,26.7N,120.3E,158,4.3,0.3,7.1,158,4.3,0.3,7.1,148,4.8,0.3,7.3,153,3.2,0.3,6
BSG,15,0,26.7N,120.3E,169,1.6,0.3,7.2,169,1.6,0.3,7.2,158,4.3,0.3,7.1,148,4.8,0.3,7.3
BSG,15,1,26.7N,120.3E,210,2.1,0.3,6.5,210,2.1,0.3,6.5,169,1.6,0.3,7.2,158,4.3,0.3,7.1
BSG,15,2,26.7N,120.3E,194,0.6,0.3,6.1,194,0.6,0.3,6.1,210,2.1,0.3,6.5,169,1.6,0.3,7.2
BSG,15,3,26.7N,120.3E,194,1.5,0.4,6.4,194,1.5,0.4,6.4,194,0.6,0.3,6.1,210,2.1,0.3,6.5
BSG,15,4,26.7N,120.3E,156,1.3,0.3,6.3,156,1.3,0.3,6.3,194,1.5,0.4,6.4,194,0.6,0.3,6.1
BSG,15,5,26.7N,120.3E,334,1.5,0.3,6.4,334,1.5,0.3,6.4,156,1.3,0.3,6.3,194,1.5,0.4,6.4
BSG,15,6,26.7N,120.3E,346,2.6,0.3,6.8,346,2.6,0.3,6.8,334,1.5,0.3,6.4,156,1.3,0.3,6.3
BSG,15,7,26.7N,120.3E,345,2.9,0.3,7.2,345,2.9,0.3,7.2,346,2.6,0.3,6.8,334,1.5,0.3,6.4
BSG,15,8,26.7N,120.3E,344,2.9,0.3,7.6,344,2.9,0.3,7.6,345,2.9,0.3,7.2,346,2.6,0.3,6.8
BSG,15,9,26.7N,120.3E,348,2.7,0.3,6.6,348,2.7,0.3,6.6,344,2.9,0.3,7.6,345,2.9,0.3,7.2
BSG,15,10,26.7N,120.3E,352,2.8,0.3,6.5,352,2.8,0.3,6.5,348,2.7,0.3,6.6,344,2.9,0.3,7.6
BSG,15,11,26.7N,120.3E,0,3.8,0.4,7.3,0,3.8,0.4,7.3,352,2.8,0.3,6.5,348,2.7,0.3,6.6
BSG,15,12,26.7N,120.3E,7,3.5,0.3,5.7,7,3.5,0.3,5.7,0,3.8,0.4,7.3,352,2.8,0.3,6.5
BSG,15,13,26.7N,120.3E,16,3.1,0.4,5.6,16,3.1,0.4,5.6,7,3.5,0.3,5.7,0,3.8,0.4,7.3
BSG,15,14,26.7N,120.3E,67,3.8,0.5,5,67,3.8,0.5,5,16,3.1,0.4,5.6,7,3.5,0.3,5.7
BSG,15,15,26.7N,120.3E,90,2.9,0.4,4.7,90,2.9,0.4,4.7,67,3.8,0.5,5,16,3.1,0.4,5.6
BSG,15,16,26.7N,120.3E,81,5,0.4,4.7,81,5,0.4,4.7,90,2.9,0.4,4.7,67,3.8,0.5,5
BSG,15,17,26.7N,120.3E,128,3.7,0.4,4.6,128,3.7,0.4,4.6,81,5,0.4,4.7,90,2.9,0.4,4.7
BSG,15,18,26.7N,120.3E,76,3.6,0.5,4.1,76,3.6,0.5,4.1,128,3.7,0.4,4.6,81,5,0.4,4.7
BSG,15,19,26.7N,120.3E,87,3.7,0.4,4.7,87,3.7,0.4,4.7,76,3.6,0.5,4.1,128,3.7,0.4,4.6
BSG,15,20,26.7N,120.3E,109,3,0.4,4.7,109,3,0.4,4.7,87,3.7,0.4,4.7,76,3.6,0.5,4.1
BSG,15,21,26.7N,120.3E,125,5.1,0.4,4.7,125,5.1,0.4,4.7,109,3,0.4,4.7,87,3.7,0.4,4.7
BSG,15,22,26.7N,120.3E,117,4.1,0.4,6,117,4.1,0.4,6,125,5.1,0.4,4.7,109,3,0.4,4.7
BSG,15,23,26.7N,120.3E,142,4.2,0.4,6.1,142,4.2,0.4,6.1,117,4.1,0.4,6,125,5.1,0.4,4.7
BSG,16,0,26.7N,120.3E,168,3.7,0.4,5.6,168,3.7,0.4,5.6,142,4.2,0.4,6.1,117,4.1,0.4,6
BSG,16,1,26.7N,120.3E,181,2.2,0.4,5.8,181,2.2,0.4,5.8,168,3.7,0.4,5.6,142,4.2,0.4,6.1
BSG,16,2,26.7N,120.3E,191,2.3,0.4,5.4,191,2.3,0.4,5.4,181,2.2,0.4,5.8,168,3.7,0.4,5.6
BSG,16,3,26.7N,120.3E,223,1.9,0.3,5.5,223,1.9,0.3,5.5,191,2.3,0.4,5.4,181,2.2,0.4,5.8
BSG,16,4,26.7N,120.3E,170,1.4,0.4,5.4,170,1.4,0.4,5.4,223,1.9,0.3,5.5,191,2.3,0.4,5.4
BSG,16,5,26.7N,120.3E,155,1.9,0.4,5.5,155,1.9,0.4,5.5,170,1.4,0.4,5.4,223,1.9,0.3,5.5
BSG,16,6,26.7N,120.3E,139,1.5,0.4,5.1,139,1.5,0.4,5.1,155,1.9,0.4,5.5,170,1.4,0.4,5.4
BSG,16,7,26.7N,120.3E,154,0.7,0.4,5.1,154,0.7,0.4,5.1,139,1.5,0.4,5.1,155,1.9,0.4,5.5
BSG,16,8,26.7N,120.3E,154,0.7,0.4,5.9,154,0.7,0.4,5.9,154,0.7,0.4,5.1,139,1.5,0.4,5.1
BSG,16,9,26.7N,120.3E,16,2.1,0.4,5.8,16,2.1,0.4,5.8,154,0.7,0.4,5.9,154,0.7,0.4,5.1
BSG,16,10,26.7N,120.3E,5,2.2,0.3,5.9,5,2.2,0.3,5.9,16,2.1,0.4,5.8,154,0.7,0.4,5.9
BSG,16,11,26.7N,120.3E,342,1.9,0.3,6.5,342,1.9,0.3,6.5,5,2.2,0.3,5.9,16,2.1,0.4,5.8
BSG,16,12,26.7N,120.3E,354,1.7,0.3,6.4,354,1.7,0.3,6.4,342,1.9,0.3,6.5,5,2.2,0.3,5.9
BSG,16,13,26.7N,120.3E,4,2.7,0.3,6.5,4,2.7,0.3,6.5,354,1.7,0.3,6.4,342,1.9,0.3,6.5
BSG,16,14,26.7N,120.3E,344,1.6,0.3,6,344,1.6,0.3,6,4,2.7,0.3,6.5,354,1.7,0.3,6.4
BSG,16,15,26.7N,120.3E,127,3.2,0.3,5.7,127,3.2,0.3,5.7,344,1.6,0.3,6,4,2.7,0.3,6.5
BSG,16,16,26.7N,120.3E,127,3.8,0.3,5.2,127,3.8,0.3,5.2,127,3.2,0.3,5.7,344,1.6,0.3,6
BSG,16,17,26.7N,120.3E,125,5.4,0.3,5,125,5.4,0.3,5,127,3.8,0.3,5.2,127,3.2,0.3,5.7
BSG,16,18,26.7N,120.3E,123,5,0.4,3.8,123,5,0.4,3.8,125,5.4,0.3,5,127,3.8,0.3,5.2
BSG,16,19,26.7N,120.3E,124,5.6,0.4,3.7,124,5.6,0.4,3.7,123,5,0.4,3.8,125,5.4,0.3,5
BSG,16,20,26.7N,120.3E,125,5.5,0.4,4.4,125,5.5,0.4,4.4,124,5.6,0.4,3.7,123,5,0.4,3.8
BSG,16,21,26.7N,120.3E,123,4.9,0.3,4.7,123,4.9,0.3,4.7,125,5.5,0.4,4.4,124,5.6,0.4,3.7
BSG,16,22,26.7N,120.3E,121,4.3,0.3,5,121,4.3,0.3,5,123,4.9,0.3,4.7,125,5.5,0.4,4.4
BSG,16,23,26.7N,120.3E,115,2.5,0.4,6,115,2.5,0.4,6,121,4.3,0.3,5,123,4.9,0.3,4.7
BSG,17,0,26.7N,120.3E,81,2.9,0.4,5.4,81,2.9,0.4,5.4,115,2.5,0.4,6,121,4.3,0.3,5
BSG,17,1,26.7N,120.3E,68,2,0.4,4.7,68,2,0.4,4.7,81,2.9,0.4,5.4,115,2.5,0.4,6
BSG,17,2,26.7N,120.3E,70,3.1,0.4,4.7,70,3.1,0.4,4.7,68,2,0.4,4.7,81,2.9,0.4,5.4
BSG,17,3,26.7N,120.3E,44,1.8,0.6,4.9,44,1.8,0.6,4.9,70,3.1,0.4,4.7,68,2,0.4,4.7
BSG,17,4,26.7N,120.3E,35,2.6,0.6,4.5,35,2.6,0.6,4.5,44,1.8,0.6,4.9,70,3.1,0.4,4.7
BSG,17,5,26.7N,120.3E,32,3.1,0.7,4.7,32,3.1,0.7,4.7,35,2.6,0.6,4.5,44,1.8,0.6,4.9
BSG,17,6,26.7N,120.3E,29,2.7,0.6,4.5,29,2.7,0.6,4.5,32,3.1,0.7,4.7,35,2.6,0.6,4.5
BSG,17,7,26.7N,120.3E,45,2.8,0.7,4.2,45,2.8,0.7,4.2,29,2.7,0.6,4.5,32,3.1,0.7,4.7
BSG,17,8,26.7N,120.3E,24,4.2,0.8,4.4,24,4.2,0.8,4.4,45,2.8,0.7,4.2,29,2.7,0.6,4.5
BSG,17,9,26.7N,120.3E,19,5,0.8,4.5,19,5,0.8,4.5,24,4.2,0.8,4.4,45,2.8,0.7,4.2
BSG,17,10,26.7N,120.3E,14,5.8,0.8,4.7,14,5.8,0.8,4.7,19,5,0.8,4.5,24,4.2,0.8,4.4
BSG,17,11,26.7N,120.3E,12,6.5,0.8,5.1,12,6.5,0.8,5.1,14,5.8,0.8,4.7,19,5,0.8,4.5
BSG,17,12,26.7N,120.3E,9,6.2,0.7,4.6,9,6.2,0.7,4.6,12,6.5,0.8,5.1,14,5.8,0.8,4.7
BSG,17,13,26.7N,120.3E,12,5.5,0.7,4.9,12,5.5,0.7,4.9,9,6.2,0.7,4.6,12,6.5,0.8,5.1
BSG,17,14,26.7N,120.3E,13,5.1,0.7,4.7,13,5.1,0.7,4.7,12,5.5,0.7,4.9,9,6.2,0.7,4.6
BSG,17,15,26.7N,120.3E,40,4.7,0.7,4.3,40,4.7,0.7,4.3,13,5.1,0.7,4.7,12,5.5,0.7,4.9
BSG,17,16,26.7N,120.3E,8,5.3,0.8,4,8,5.3,0.8,4,40,4.7,0.7,4.3,13,5.1,0.7,4.7
BSG,17,17,26.7N,120.3E,7,4.8,0.8,4.3,7,4.8,0.8,4.3,8,5.3,0.8,4,40,4.7,0.7,4.3
BSG,17,18,26.7N,120.3E,18,5.5,0.9,4.2,18,5.5,0.9,4.2,7,4.8,0.8,4.3,8,5.3,0.8,4
